,id,embedding,prediction,ground_truth
762,3cyier,"[-0.19529852271080017, -0.024817055091261864, 0.14601653814315796, -0.09424114972352982, 0.03670530393719673, -0.13956759870052338, -0.06187774986028671, -0.26025405526161194, -0.05343747138977051, 0.465910404920578]",0,0
763,3cvcie,"[0.3440536856651306, -0.25982868671417236, -0.14549869298934937, -0.019207457080483437, -0.043185748159885406, -0.10692339390516281, 0.2950420379638672, -0.12428750842809677, -0.06956605613231659, 0.05285031348466873]",0,0
764,3css7g,"[-0.4518744647502899, 0.18220271170139313, -0.09478070586919785, 0.29356399178504944, 0.02428573928773403, -0.09295456856489182, -0.40684258937835693, 0.17809627950191498, -0.384825199842453, -0.3030729293823242]",2,1
765,3cq20e,"[-0.030823837965726852, -0.10403425991535187, -0.09005110710859299, -0.13112977147102356, 0.07063164561986923, 0.10289355367422104, -0.2769439220428467, 0.19367702305316925, -0.379675030708313, 0.04548216983675957]",2,0
766,3cppw3,"[-0.044177740812301636, -0.04728103429079056, 0.06096445024013519, 0.17214179039001465, 0.05463042110204697, 0.009383750148117542, -0.12621542811393738, 0.1291821449995041, -0.29471081495285034, -0.16982822120189667]",2,0
767,3coyrl,"[-0.5356148481369019, 0.08505518734455109, -0.07936570048332214, -0.20972442626953125, 0.09707163274288177, -0.11113830655813217, 0.04843991622328758, 0.3607988953590393, -0.0885252058506012, -0.5755583643913269]",2,0
768,3coe2m,"[-0.03684740886092186, 0.09562823176383972, -0.09948214143514633, -0.056508589535951614, -0.0706658586859703, -0.5053949952125549, 0.5327868461608887, 0.06922996789216995, 0.008172682486474514, 0.08180105686187744]",0,2
769,3cl219,"[0.18009722232818604, -0.15087485313415527, -0.07342793792486191, 0.13041622936725616, -0.09968742728233337, -0.22107812762260437, -0.009762083180248737, 0.42529749870300293, -0.48705291748046875, 0.18737037479877472]",2,0
770,3ckl0g,"[-0.1726033240556717, 0.12146598100662231, -0.04942801222205162, -0.15384919941425323, 0.09767726808786392, 0.07633628696203232, 0.47480636835098267, -0.019624562934041023, -0.24709452688694, -0.2678825259208679]",2,2
771,3chez7,"[-0.12404029071331024, -0.22570176422595978, -0.18575319647789001, 0.23108850419521332, 0.244300976395607, -0.06616882234811783, 0.0942101702094078, 0.5045533180236816, -0.28683462738990784, -0.2553333342075348]",2,2
772,3cgvus,"[-0.00572617445141077, -0.09113345295190811, 0.04382425174117088, 0.05053621158003807, -0.18581657111644745, 0.1620892882347107, -0.09552363306283951, -0.018755555152893066, -0.1923961490392685, 0.1268581748008728]",2,2
773,3het6w,"[-0.23249605298042297, -0.23958858847618103, -0.016093190759420395, -0.12241952121257782, 0.14293916523456573, -0.30406618118286133, -0.020186202600598335, 0.12061849236488342, -0.23463252186775208, -0.0017180514987558126]",2,0
774,3hdipa,"[-0.2127690315246582, 0.07734605669975281, 0.08964704722166061, -0.2559884190559387, -0.04867839440703392, -0.07555116713047028, 0.20482303202152252, -0.24222047626972198, 0.02527649514377117, -0.03799546882510185]",0,2
775,3hdi1f,"[-0.048041827976703644, 0.32249659299850464, -0.2174885869026184, 0.11997489631175995, -0.05592351779341698, -0.2675899267196655, 0.3756527602672577, -0.04826512932777405, -0.19330210983753204, -0.23353567719459534]",2,2
776,3hd0io,"[0.4138070046901703, 0.0026110236067324877, -0.10610967874526978, -0.050114501267671585, -0.0013070969143882394, -0.042607035487890244, 0.13210800290107727, 0.18484383821487427, -0.23522406816482544, -0.023178284987807274]",2,1
777,3hc2us,"[0.25503063201904297, -0.09232174605131149, 0.05366766080260277, -0.16105717420578003, 0.05117538198828697, -0.639764130115509, 0.1456049084663391, 0.3030490279197693, -0.4355127215385437, -0.35646146535873413]",2,0
778,3hbx9b,"[0.03269588574767113, 0.3581322431564331, -0.1820051372051239, -0.06798569113016129, 0.011832774616777897, -0.042403850704431534, -0.42176955938339233, -0.08246413618326187, -0.43873336911201477, -0.2113591581583023]",2,2
779,3hbpax,"[-0.3464302718639374, 0.004917609039694071, -0.041144199669361115, -0.2513608932495117, 0.07891643792390823, -0.02369357831776142, 0.035795047879219055, -0.1765647530555725, -0.04855972155928612, 0.03705449402332306]",1,2
780,3hbms9,"[0.20324458181858063, -0.026774538680911064, -0.23992419242858887, -0.053241368383169174, 0.33877116441726685, -0.243214949965477, 0.1082385927438736, 0.01143093965947628, -0.021466420963406563, -0.4580676257610321]",2,2
781,3hbfwr,"[0.536577582359314, 0.05656363070011139, 0.11703810095787048, 0.027598708868026733, 0.17205563187599182, -0.011368334293365479, 0.061371803283691406, 0.3857190012931824, -0.6715389490127563, -0.48377013206481934]",2,2
782,3hb6rq,"[-0.15652373433113098, 0.1938433051109314, -0.3046174943447113, -0.1490311622619629, -0.027579009532928467, 0.007432012818753719, -0.009076069109141827, 0.10336702316999435, -0.039485104382038116, 0.051518771797418594]",2,2
783,3haqvu,"[-0.23018962144851685, 0.37912070751190186, 0.04205814376473427, 0.025081433355808258, 0.5723235607147217, -0.24142444133758545, -0.2801266312599182, 0.09486570954322815, -0.1547696888446808, -0.058835722506046295]",2,1
784,3h7a7n,"[-0.16880778968334198, -0.17162694036960602, 0.035702019929885864, -0.14981591701507568, 0.07261986285448074, -0.15543298423290253, 0.08241594582796097, -0.2946544289588928, -0.10710819065570831, 0.19544100761413574]",0,1
785,3h1gch,"[0.019470198079943657, -0.0019095438765361905, -0.09545129537582397, 0.27585795521736145, 0.08949162811040878, -0.08713623136281967, 0.09422150999307632, 0.25347772240638733, -0.44188550114631653, -0.3070535361766815]",2,0
786,3h10sb,"[0.32391467690467834, 0.02184149995446205, 0.07461300492286682, -0.04917064681649208, 0.24241779744625092, 0.24561938643455505, -0.13945510983467102, 0.24909116327762604, -0.32703086733818054, -0.061773188412189484]",2,1
787,3h0qcw,"[-0.14179646968841553, 0.09150304645299911, -0.25576019287109375, -0.01005360297858715, 0.34681135416030884, -0.22667309641838074, -0.11256495863199234, 0.03559146821498871, -0.36661845445632935, -0.27102911472320557]",2,0
788,3gzfod,"[0.2992253005504608, 0.15340548753738403, -0.07751137763261795, 0.08748239278793335, 0.1569937914609909, -0.10004106163978577, -0.10497062653303146, 0.17639955878257751, -0.3569524884223938, -0.641821026802063]",2,2
789,3gy13y,"[-0.18118275701999664, -0.1842351257801056, -0.08893418312072754, -0.13730745017528534, 0.1578352302312851, 0.0188126377761364, 0.31777945160865784, -0.15212158858776093, -0.20564603805541992, -0.05195225402712822]",0,0
790,3gwgg1,"[0.5814244747161865, -0.09590394049882889, 0.0905981957912445, -0.2170182168483734, 0.18645375967025757, -0.00448359502479434, 0.01778569258749485, 0.5328141450881958, -0.626362681388855, -0.27933910489082336]",2,2
791,3gupu8,"[0.009693817235529423, 0.1926039308309555, 0.428098201751709, -0.20275135338306427, 0.11723711341619492, 0.037334881722927094, -0.03666505962610245, -0.10435692220926285, -0.18594318628311157, 0.10971245169639587]",2,1
792,3gr3hu,"[-0.5128364562988281, 0.047085952013731, -0.22195656597614288, 0.11594117432832718, 0.3447859585285187, -0.12748628854751587, 0.031162472441792488, 0.1762598752975464, -0.39967259764671326, -0.19285616278648376]",2,2
793,3gqa7k,"[-0.3018339276313782, -0.16687756776809692, -0.20742267370224, -0.009959984570741653, 0.3050217032432556, -0.21848560869693756, -0.13561168313026428, -0.1019173189997673, -0.16264908015727997, 0.07679503411054611]",2,2
794,3gm6wg,"[-0.3492860794067383, -0.29943832755088806, 0.15588432550430298, -0.009259343147277832, -0.2959230840206146, -0.017521630972623825, -0.2144065499305725, 0.028846152126789093, -0.1166791170835495, 0.027442339807748795]",0,2
795,3ghoz3,"[-0.33700668811798096, 0.12208298593759537, -0.4000702500343323, 0.22096142172813416, 0.16056984663009644, -0.3655865788459778, 0.09958571940660477, 0.09919871389865875, 0.08629582822322845, -0.019959013909101486]",2,2
796,3ghk6z,"[-0.03065902180969715, -0.1764899641275406, -0.18097995221614838, -0.030606979504227638, 0.008476098999381065, -0.5702661871910095, 0.5199301838874817, 0.24535821378231049, -0.08104554563760757, 0.10562466830015182]",0,0
797,3gempb,"[0.12809674441814423, 0.015043333172798157, 0.023194098845124245, 0.05411193519830704, 0.21029211580753326, -0.11550469696521759, -0.1158284991979599, 0.20783524215221405, -0.03731217607855797, 0.039166174829006195]",2,2
798,3gegac,"[0.8052370548248291, -0.30066171288490295, -0.05639726668596268, -0.03680365905165672, -0.3925088047981262, 0.20275282859802246, -0.2237175554037094, 0.2070591300725937, 0.07423330098390579, 0.15568844974040985]",0,0
799,3gdcxh,"[0.7299729585647583, -0.05226925015449524, -0.0036616462748497725, -0.2067517340183258, 0.14074204862117767, 0.06816292554140091, -0.23729237914085388, 0.022266365587711334, -0.4973433017730713, -0.4201088845729828]",2,0
800,3gbh6n,"[0.4281776249408722, -0.024869168177247047, -0.32283058762550354, -0.038063447922468185, -0.3524163067340851, -0.5933015942573547, 0.5109772682189941, 0.1571604162454605, -0.07963291555643082, 0.048354391008615494]",0,0
801,3g98z7,"[-0.059920355677604675, 0.12162592262029648, 0.2509523332118988, 0.06084355339407921, 0.2841092646121979, -0.306302934885025, 0.08743396401405334, 0.10938224196434021, -0.11117488890886307, -0.15816231071949005]",2,1
802,3g8b4x,"[0.03479562699794769, 0.02553423121571541, -0.33832502365112305, 0.11582952737808228, 0.05580981448292732, -0.11755174398422241, 0.12931659817695618, -0.17161720991134644, -0.10733480751514435, -0.031479619443416595]",2,1
803,3g6eqi,"[0.21450337767601013, -0.02897072583436966, 0.06645241379737854, -0.11990372836589813, 0.04670597240328789, -0.014379825443029404, 0.008212672546505928, -0.1445278823375702, -0.21937836706638336, -0.18623146414756775]",2,1
804,3g4w1j,"[0.15559151768684387, -0.00638149818405509, -0.24219253659248352, -0.11902359127998352, 0.002821198431774974, 0.05811336264014244, 0.2048848420381546, 0.13967280089855194, -0.3682027757167816, 0.002325425622984767]",2,0
805,3g4dg1,"[-0.04295522719621658, -0.17132963240146637, -0.0022920221090316772, -0.017140237614512444, -0.1070864349603653, -0.5210947394371033, 0.5664768815040588, 0.17327454686164856, -0.12140806019306183, 0.11976183205842972]",0,0
806,3g3k65,"[0.5146253108978271, -0.1854388415813446, -0.18447469174861908, -0.14875197410583496, -0.4545084536075592, -0.21688459813594818, 0.12818272411823273, 0.05460767820477486, -0.2418898046016693, 0.03811466321349144]",0,0
807,3g1sdi,"[0.3236347436904907, -0.11789281666278839, -0.22005786001682281, -0.008671672083437443, 0.05342359095811844, -0.017207086086273193, 0.12904460728168488, 0.2609781324863434, 0.05128924921154976, -0.22790268063545227]",0,0
808,3g1a77,"[-0.14943821728229523, 0.0014555942034348845, 0.07899101823568344, -0.06504502147436142, -0.059055667370557785, -0.06191049888730049, -0.08617348968982697, 0.3321952819824219, -0.05421615391969681, -0.550554633140564]",2,1
809,3g0thh,"[0.14817218482494354, 0.26984426379203796, 0.20577652752399445, -0.19871708750724792, -0.019040856510400772, -0.34180405735969543, -0.1367693990468979, -0.010596518404781818, -0.2870689034461975, -0.1453215330839157]",2,1
810,3fwzry,"[-0.1903870403766632, -0.26050105690956116, -0.21772553026676178, -0.009469875134527683, 0.25529512763023376, -0.1393791288137436, -0.08270271867513657, -0.21689221262931824, -0.6129041314125061, 0.33505311608314514]",2,0
811,3fwiru,"[-0.26948100328445435, 0.16603513062000275, -0.536898136138916, -0.03583446145057678, 0.09754558652639389, 0.00913144275546074, 0.11204878985881805, 0.11143086850643158, -0.1514347642660141, -0.22208014130592346]",2,0
812,3fwhuj,"[-0.08699987083673477, -0.3060964047908783, -0.11580996215343475, 0.19460946321487427, 0.03154173120856285, -0.20022550225257874, 0.4823242723941803, 0.35436078906059265, -0.6338317394256592, -0.1510452926158905]",2,0
813,3fw8yx,"[0.1137830838561058, -0.05242723971605301, -0.01788558065891266, -0.11147874593734741, 0.016975468024611473, -0.20681065320968628, -0.043079208582639694, 0.1596994251012802, 0.04314914345741272, -0.04695805162191391]",0,0
814,3fw7bg,"[0.336598664522171, 0.16908448934555054, -0.11874707043170929, -0.044209305197000504, 0.02766592800617218, -0.26546573638916016, 0.2421451061964035, 0.01100409310311079, 0.024288196116685867, 0.34599509835243225]",0,0
815,3fw0bx,"[0.7714341878890991, -0.1083197295665741, -0.04259183630347252, 0.043726541101932526, 0.09597036242485046, -0.014928894117474556, 0.044809140264987946, 0.531699538230896, -0.5002269148826599, -0.38086798787117004]",2,0
816,3fvznp,"[-0.011100281029939651, 0.0015264657558873296, -0.4706035852432251, -0.021946707740426064, -0.062218498438596725, -0.1377950757741928, 0.25685620307922363, -0.21316276490688324, 0.020680872723460197, 0.14218346774578094]",0,1
817,3fszqy,"[-0.02161542698740959, 0.01840486377477646, -0.42150017619132996, -0.014583796262741089, 0.09680669754743576, -0.1400291919708252, 0.24586766958236694, -0.056416407227516174, -0.07632682472467422, 0.09243492037057877]",0,0
818,3fssy2,"[0.10388822853565216, -0.04827963560819626, 0.054643165320158005, 0.006232814863324165, -0.26457104086875916, -0.10951593518257141, 0.16766689717769623, 0.011883231811225414, -0.3920237421989441, -0.11106053739786148]",0,0
819,3fsrwd,"[0.029569899663329124, 0.17800134420394897, -0.01756652072072029, 0.0744413211941719, 0.2576650381088257, 0.1418723165988922, -0.10035810619592667, -0.02705596573650837, -0.31321531534194946, 0.11180789023637772]",2,0
820,3fs6io,"[-0.03268511965870857, 0.02967362105846405, -0.5291807055473328, -0.002283243928104639, -0.09985390305519104, -0.09377634525299072, 0.07110395282506943, 0.10915851593017578, -0.06046377494931221, 0.029402215033769608]",0,1
821,3fr911,"[-0.12301419675350189, 0.09885882586240768, -0.2213691920042038, -0.050465844571590424, 0.09108339250087738, -0.08093704283237457, 0.026491748169064522, 0.007134140934795141, -0.010010822676122189, 0.31589728593826294]",2,0
822,3fr2mi,"[-0.2653256356716156, 0.1913193166255951, -0.10604234039783478, 0.014451873488724232, 0.2446410357952118, -0.2403826266527176, 0.18691468238830566, -0.02736554853618145, -0.39619338512420654, -0.18384581804275513]",2,1
823,3fpm9z,"[0.2109053134918213, 0.3294265568256378, 0.03692386671900749, 0.05459936708211899, 0.04223792627453804, 0.07634258270263672, -0.015034914948046207, 0.525848388671875, -0.5428164601325989, -0.0658855214715004]",2,1
824,3fp53w,"[-0.08498706668615341, -0.06726105511188507, -0.10362947732210159, 0.08507594466209412, -0.13267770409584045, 0.17282572388648987, -0.02069348655641079, -0.0052167498506605625, -0.009850083850324154, -0.10083429515361786]",1,0
825,3fok7u,"[-0.2660830616950989, 0.017240241169929504, 0.0053204940631985664, 0.04588295891880989, 0.35411369800567627, -0.015525956638157368, -0.09227582067251205, 0.35748475790023804, -0.7683252692222595, -0.1937996745109558]",2,0
826,3fnex4,"[-0.038222938776016235, -0.3806135654449463, -0.11230191588401794, 0.0243623536080122, -0.18180827796459198, -0.16384194791316986, 0.012542340904474258, -0.09620238840579987, -0.31140226125717163, -0.14442016184329987]",0,0
827,3fn374,"[-0.20261406898498535, -0.04021989926695824, -0.36168575286865234, -0.25621333718299866, 0.014331243000924587, -0.06468318402767181, 0.1846855729818344, 0.051643580198287964, -0.2236301153898239, -0.3725658357143402]",0,0
828,3fn0na,"[-0.3459169864654541, -0.11213778704404831, -0.011025112122297287, 0.024319568648934364, 0.10608068853616714, -0.06910296529531479, 0.24523399770259857, -0.11396599560976028, -0.15833474695682526, 0.013787097297608852]",2,0
829,3fmwp4,"[0.14574600756168365, 0.015187270008027554, -0.03097762167453766, -0.15876862406730652, -0.04073069617152214, -0.6228137612342834, 0.20834481716156006, 0.19586287438869476, -0.2809079885482788, -0.3708694577217102]",0,0
830,3flwp3,"[-0.09557664394378662, -0.321219265460968, -0.4841980040073395, 0.04438355192542076, 0.08489999920129776, -0.2510144114494324, 0.22273243963718414, -0.021075386554002762, -0.10588085651397705, 0.02805299311876297]",0,1
831,3fk1vl,"[-0.39001065492630005, 0.30707454681396484, 0.10317449271678925, -0.14046189188957214, 0.10594197362661362, -0.17256560921669006, 0.09937149286270142, -0.264738529920578, -0.2087652087211609, -0.2684934139251709]",2,0
832,3fj8wf,"[-0.029967857524752617, -0.095979243516922, -0.105026014149189, 0.0973881408572197, 0.05354921892285347, 0.14643298089504242, 0.07804600149393082, 0.3484848439693451, -0.03863556683063507, 0.14930616319179535]",2,0
833,3fix39,"[-0.012833698652684689, -0.045613523572683334, -0.23852106928825378, 0.025257376953959465, -0.05849387124180794, 0.16330884397029877, -0.053617238998413086, 0.24523808062076569, -0.04605954512953758, -0.11518248915672302]",2,0
